r,fk,v2,phi,slack_float,slack_upper
8079,3927,1,2.439421521103,-1.0000002874654967E-06,-9.999995231879666E-07
8091,3945,1,3.171872529933,-1.0000002874654967E-06,-9.999995231879666E-07
8127,3999,1,1.667666684003,-1.0000002874654967E-06,-9.999995231879666E-07
8151,4035,1,-3.266093998953,-1.0000002874654967E-06,-9.999995231879666E-07
8167,4059,1,3.619828453384,-1.0000002874654967E-06,-9.999995231879666E-07
8171,4065,1,3.498794206078,-1.0000002874654967E-06,-9.999995231879666E-07
8175,4071,1,-2.164294723212,-1.0000002874654967E-06,-9.999995231879666E-07
8191,4095,1,7.451789860599,-1.000000287909586E-06,-9.999995231879666E-07
1379,2069,1,1.867308587849,-1.0000002872434521E-06,-9.99999522965922E-07
1395,2093,1,1.867308587849,-1.0000002872434521E-06,-9.99999522965922E-07
1403,2105,1,1.867308587849,-1.0000002872434521E-06,-9.99999522965922E-07
1419,2129,1,1.867308587849,-1.0000002872434521E-06,-9.99999522965922E-07
1827,2741,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
1835,2753,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
1843,2765,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
1851,2777,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
1859,2789,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
1871,2807,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
1903,2855,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
2815,4223,1,1.746274340543,-1.0000002872434521E-06,-9.99999522965922E-07
3567,5351,1,1.994588360148,-1.0000002872434521E-06,-9.99999522965922E-07
4023,6035,1,1.746274340543,-1.0000002872434521E-06,-9.99999522965922E-07
5015,7523,1,1.867308587849,-1.0000002872434521E-06,-9.99999522965922E-07
5039,7559,1,1.867308587849,-1.0000002872434521E-06,-9.99999522965922E-07
5843,573,1,1.746274340543,-1.0000002872434521E-06,-9.99999522965922E-07
6835,2061,1,1.867308587849,-1.0000002872434521E-06,-9.99999522965922E-07
6851,2085,1,1.867308587849,-1.0000002872434521E-06,-9.99999522965922E-07
7299,2757,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
7315,2781,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
7347,2829,1,1.785578168813,-1.0000002872434521E-06,-9.99999522965922E-07
7727,3399,1,1.746274340543,-1.0000002872434521E-06,-9.99999522965922E-07
179,269,1,-3.508162493566,-1.0000002870214075E-06,-9.999995227438774E-07
307,461,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
315,473,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
551,827,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
563,845,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
575,863,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
607,911,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
723,1085,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
727,1091,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
735,1103,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
747,1121,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
891,1337,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
963,1445,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
979,1469,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
999,1499,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
1079,1619,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
1191,1787,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
2415,3623,1,-3.589892912602,-1.0000002870214075E-06,-9.999995227438774E-07
2623,3935,1,-3.508162493566,-1.0000002870214075E-06,-9.999995227438774E-07
2991,4487,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
3151,4727,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
3407,5111,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
3423,5135,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
3547,5321,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
3611,5417,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
3887,5831,1,-3.589892912602,-1.0000002870214075E-06,-9.999995227438774E-07
3959,5939,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
3983,5975,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
4183,6275,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
4199,6299,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
4315,6473,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
4367,6551,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
4383,6575,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
4407,6611,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
4455,6683,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
4631,6947,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
4663,6995,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
5115,7673,1,-3.589892912602,-1.0000002870214075E-06,-9.999995227438774E-07
5203,7805,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
5635,261,1,-3.508162493566,-1.0000002870214075E-06,-9.999995227438774E-07
5643,273,1,-3.508162493566,-1.0000002870214075E-06,-9.999995227438774E-07
5699,357,1,-3.589892912602,-1.0000002870214075E-06,-9.999995227438774E-07
5743,423,1,-3.589892912602,-1.0000002870214075E-06,-9.999995227438774E-07
5771,465,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
5779,477,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
5799,507,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
5803,513,1,-3.671623331638,-1.0000002870214075E-06,-9.999995227438774E-07
6003,813,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
6007,819,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
6019,837,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
6023,843,1,-3.835084169711,-1.0000002870214075E-06,-9.999995227438774E-07
6187,1089,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
6211,1125,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
6227,1149,1,-3.916814588747,-1.0000002874654967E-06,-9.999995227438774E-07
6423,1443,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
6451,1485,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
6459,1497,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
6483,1533,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
6539,1617,1,-3.998545007783,-1.0000002874654967E-06,-9.999995227438774E-07
937,703,2,9.32534397344,-1.0000002337307023E-06,-9.999994698972614E-07
5921,4441,2,8.305275116735,-1.0000002337307023E-06,-9.999994698972614E-07
7505,5629,2,10.139525401306,-1.0000002337307023E-06,-9.999994698972614E-07
41,31,2,4.35540222471,-1.0000002337307023E-06,-9.99999469009083E-07
73,55,2,4.191941386638,-1.0000002337307023E-06,-9.99999469009083E-07
113,85,2,-4.322343921432,-1.0000002337307023E-06,-9.99999469009083E-07
129,97,2,4.028480548565,-1.000000232842524E-06,-9.99999469009083E-07
217,163,2,-4.037848836053,-1.0000002337307023E-06,-9.99999469009083E-07
241,181,2,-4.567535178541,-1.0000002337307023E-06,-9.99999469009083E-07
321,241,2,-4.649265597577,-1.0000002337307023E-06,-9.99999469009083E-07
385,289,2,-4.201309674126,-1.0000002337307023E-06,-9.99999469009083E-07
433,325,2,-4.730996016613,-1.0000002337307023E-06,-9.99999469009083E-07
441,331,2,-4.730996016613,-1.0000002337307023E-06,-9.99999469009083E-07
465,349,2,-4.283040093162,-1.0000002337307023E-06,-9.99999469009083E-07
473,355,2,-4.283040093162,-1.0000002337307023E-06,-9.99999469009083E-07
497,373,2,-5.260682359101,-1.0000002337307023E-06,-9.99999469009083E-07
513,385,2,-4.283040093162,-1.0000002337307023E-06,-9.99999469009083E-07
537,403,2,-5.260682359101,-1.0000002337307023E-06,-9.99999469009083E-07
625,469,2,-5.342412778137,-1.0000002337307023E-06,-9.99999469009083E-07
649,487,2,4.067784376835,-1.000000232842524E-06,-9.99999469009083E-07
705,529,2,-4.894456854686,-1.0000002337307023E-06,-9.99999469009083E-07
713,535,2,-5.342412778137,-1.0000002337307023E-06,-9.99999469009083E-07
729,547,2,-4.894456854686,-1.0000002337307023E-06,-9.99999469009083E-07
753,565,2,-5.872099120624,-1.0000002337307023E-06,-9.99999469009083E-07
761,571,2,-4.894456854686,-1.0000002337307023E-06,-9.99999469009083E-07
769,577,2,-4.894456854686,-1.0000002337307023E-06,-9.99999469009083E-07
777,583,2,-4.894456854686,-1.0000002337307023E-06,-9.99999469009083E-07
833,625,2,-5.424143197173,-1.0000002337307023E-06,-9.99999469009083E-07
857,643,2,-5.424143197173,-1.0000002337307023E-06,-9.99999469009083E-07
945,709,2,-4.976187273722,-1.0000002337307023E-06,-9.99999469009083E-07
953,715,2,-5.424143197173,-1.0000002337307023E-06,-9.99999469009083E-07
1017,763,2,4.43400988125,-1.0000002337307023E-06,-9.99999469009083E-07
1025,769,2,-4.976187273722,-1.0000002337307023E-06,-9.99999469009083E-07
1033,775,2,4.43400988125,-1.0000002337307023E-06,-9.99999469009083E-07
1089,817,2,-4.528231350271,-1.0000002337307023E-06,-9.99999469009083E-07
1121,841,2,-4.528231350271,-1.0000002337307023E-06,-9.99999469009083E-07
1129,847,2,-4.976187273722,-1.0000002337307023E-06,-9.99999469009083E-07
1137,853,2,-6.483515882148,-1.0000002337307023E-06,-9.99999469009083E-07
1161,871,2,7.124868184454,-1.0000002337307023E-06,-9.99999469009083E-07
1177,883,2,-5.505873616209,-1.0000002337307023E-06,-9.99999469009083E-07
1241,931,2,-5.057917692758,-1.0000002337307023E-06,-9.99999469009083E-07
1257,943,2,-5.057917692758,-1.0000002337307023E-06,-9.99999469009083E-07
1265,949,2,-5.057917692758,-1.0000002337307023E-06,-9.99999469009083E-07
1273,955,2,-5.505873616209,-1.0000002337307023E-06,-9.99999469009083E-07
1313,985,2,-6.035559958697,-1.0000002337307023E-06,-9.99999469009083E-07
1337,1003,2,-4.528231350271,-1.0000002337307023E-06,-9.99999469009083E-07
1353,1015,2,-5.057917692758,-1.0000002337307023E-06,-9.99999469009083E-07
1369,1027,2,-5.057917692758,-1.0000002337307023E-06,-9.99999469009083E-07
1377,1033,2,4.352279462214,-1.0000002337307023E-06,-9.99999469009083E-07
1425,1069,2,-6.035559958697,-1.0000002337307023E-06,-9.99999469009083E-07
1433,1075,2,-6.035559958697,-1.0000002337307023E-06,-9.99999469009083E-07
1489,1117,2,-4.609961769307,-1.0000002337307023E-06,-9.99999469009083E-07
1497,1123,2,-4.609961769307,-1.0000002337307023E-06,-9.99999469009083E-07
1505,1129,2,-5.057917692758,-1.0000002337307023E-06,-9.99999469009083E-07
1617,1213,2,-4.609961769307,-1.0000002337307023E-06,-9.99999469009083E-07
1649,1237,2,-6.117290377733,-1.0000002337307023E-06,-9.99999469009083E-07
1681,1261,2,-5.139648111794,-1.0000002337307023E-06,-9.99999469009083E-07
1705,1279,2,6.797946508309,-1.0000002337307023E-06,-9.99999469009083E-07
1713,1285,2,-6.117290377733,-1.0000002337307023E-06,-9.99999469009083E-07
1721,1291,2,-4.162005845856,-1.0000002337307023E-06,-9.99999469009083E-07
1753,1315,2,-4.162005845856,-1.0000002337307023E-06,-9.99999469009083E-07
1769,1327,2,-4.162005845856,-1.0000002337307023E-06,-9.99999469009083E-07
1785,1339,2,-6.117290377733,-1.0000002337307023E-06,-9.99999469009083E-07
1801,1351,2,4.270549043178,-1.0000002337307023E-06,-9.99999469009083E-07
1809,1357,2,-4.162005845856,-1.0000002337307023E-06,-9.99999469009083E-07
1825,1369,2,-5.139648111794,-1.0000002337307023E-06,-9.99999469009083E-07
1833,1375,2,-5.139648111794,-1.0000002337307023E-06,-9.99999469009083E-07
1857,1393,2,-5.669334454282,-1.0000002337307023E-06,-9.99999469009083E-07
1881,1411,2,-5.669334454282,-1.0000002337307023E-06,-9.99999469009083E-07
1905,1429,2,-5.669334454282,-1.0000002337307023E-06,-9.99999469009083E-07
1929,1447,2,-4.162005845856,-1.0000002337307023E-06,-9.99999469009083E-07
1937,1453,2,-4.691692188343,-1.0000002337307023E-06,-9.99999469009083E-07
1945,1459,2,-5.669334454282,-1.0000002337307023E-06,-9.99999469009083E-07
1953,1465,2,-5.669334454282,-1.0000002337307023E-06,-9.99999469009083E-07
1961,1471,2,5.983765080443,-1.0000002337307023E-06,-9.99999469009083E-07
1985,1489,2,-4.691692188343,-1.0000002337307023E-06,-9.99999469009083E-07
1993,1495,2,-4.691692188343,-1.0000002337307023E-06,-9.99999469009083E-07
2001,1501,2,-4.691692188343,-1.0000002337307023E-06,-9.99999469009083E-07
2073,1555,2,-5.669334454282,-1.0000002337307023E-06,-9.99999469009083E-07
2161,1621,2,-6.199020796769,-1.0000002337307023E-06,-9.99999469009083E-07
2257,1693,2,-5.669334454282,-1.0000002337307023E-06,-9.99999469009083E-07
2273,1705,2,6.716216089273,-1.0000002337307023E-06,-9.99999469009083E-07
2297,1723,2,-4.243736264892,-1.0000002337307023E-06,-9.99999469009083E-07
2321,1741,2,-6.199020796769,-1.0000002337307023E-06,-9.99999469009083E-07
2337,1753,2,-4.243736264892,-1.0000002337307023E-06,-9.99999469009083E-07
2353,1765,2,-6.199020796769,-1.0000002337307023E-06,-9.99999469009083E-07
2361,1771,2,-4.243736264892,-1.0000002337307023E-06,-9.99999469009083E-07
2377,1783,2,-4.691692188343,-1.0000002337307023E-06,-9.99999469009083E-07
2401,1801,2,4.188818624142,-1.0000002337307023E-06,-9.99999469009083E-07
2417,1813,2,-7.176663062708,-1.0000002337307023E-06,-9.99999469009083E-07
2481,1861,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2489,1867,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2521,1891,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2545,1909,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2569,1927,2,-4.773422607379,-1.0000002337307023E-06,-9.99999469009083E-07
2577,1933,2,-6.728707139257,-1.0000002337307023E-06,-9.99999469009083E-07
2585,1939,2,-4.773422607379,-1.0000002337307023E-06,-9.99999469009083E-07
2593,1945,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2609,1957,2,-4.773422607379,-1.0000002337307023E-06,-9.99999469009083E-07
2625,1969,2,-6.728707139257,-1.0000002337307023E-06,-9.99999469009083E-07
2633,1975,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2657,1993,2,-4.773422607379,-1.0000002337307023E-06,-9.99999469009083E-07
2665,1999,2,-4.773422607379,-1.0000002337307023E-06,-9.99999469009083E-07
2705,2029,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2737,2053,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2745,2059,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
2865,2149,2,-6.728707139257,-1.0000002337307023E-06,-9.99999469009083E-07
2905,2179,2,-5.303108949867,-1.0000002337307023E-06,-9.99999469009083E-07
2993,2245,2,-5.303108949867,-1.0000002337307023E-06,-9.99999469009083E-07
3001,2251,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
3009,2257,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
3017,2263,2,-5.751064873318,-1.0000002337307023E-06,-9.99999469009083E-07
3033,2275,2,-7.258393481744,-1.0000002337307023E-06,-9.99999469009083E-07
3097,2323,2,6.349990584858,-1.0000002337307023E-06,-9.99999469009083E-07
3121,2341,2,-4.325466683928,-1.0000002337307023E-06,-9.99999469009083E-07
3145,2359,2,-4.325466683928,-1.0000002337307023E-06,-9.99999469009083E-07
3153,2365,2,-4.325466683928,-1.0000002337307023E-06,-9.99999469009083E-07
3169,2377,2,-4.773422607379,-1.0000002337307023E-06,-9.99999469009083E-07
3177,2383,2,-4.773422607379,-1.0000002337307023E-06,-9.99999469009083E-07
3185,2389,2,-6.810437558293,-1.0000002337307023E-06,-9.99999469009083E-07
3225,2419,2,-4.325466683928,-1.0000002337307023E-06,-9.99999469009083E-07
3257,2443,2,-5.303108949867,-1.0000002337307023E-06,-9.99999469009083E-07
3353,2515,2,-5.832795292354,-1.0000002337307023E-06,-9.99999469009083E-07
3361,2521,2,-5.832795292354,-1.0000002337307023E-06,-9.99999469009083E-07
3393,2545,2,-5.832795292354,-1.0000002337307023E-06,-9.99999469009083E-07
3457,2593,2,-5.832795292354,-1.0000002337307023E-06,-9.99999469009083E-07
3537,2653,2,-6.810437558293,-1.0000002337307023E-06,-9.99999469009083E-07
3561,2671,2,4.760931557395,-1.0000002337307023E-06,-9.99999469009083E-07
3593,2695,2,-6.810437558293,-1.0000002337307023E-06,-9.99999469009083E-07
3609,2707,2,-5.832795292354,-1.0000002337307023E-06,-9.99999469009083E-07
3649,2737,2,-5.832795292354,-1.0000002337307023E-06,-9.99999469009083E-07
3665,2749,2,-5.832795292354,-1.0000002337307023E-06,-9.99999469009083E-07
3697,2773,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
3761,2821,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
3801,2851,2,-6.810437558293,-1.0000002337307023E-06,-9.99999469009083E-07
3825,2869,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
3841,2881,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
3857,2893,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
3873,2905,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
3889,2917,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
3921,2941,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
3953,2965,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
3985,2989,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
3993,2995,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
4001,3001,2,-5.832795292354,-1.0000002337307023E-06,-9.99999469009083E-07
4009,3007,2,6.431721003894,-1.0000002337307023E-06,-9.99999469009083E-07
4041,3031,2,6.5527552512,-1.0000002337307023E-06,-9.99999469009083E-07
4049,3037,2,-4.407197102964,-1.0000002337307023E-06,-9.99999469009083E-07
4081,3061,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
4089,3067,2,-4.407197102964,-1.0000002337307023E-06,-9.99999469009083E-07
4113,3085,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
4121,3091,2,-4.407197102964,-1.0000002337307023E-06,-9.99999469009083E-07
4145,3109,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
4153,3115,2,-4.407197102964,-1.0000002337307023E-06,-9.99999469009083E-07
4161,3121,2,-4.407197102964,-1.0000002337307023E-06,-9.99999469009083E-07
4185,3139,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
4193,3145,2,-4.407197102964,-1.0000002337307023E-06,-9.99999469009083E-07
4209,3157,2,-6.892167977329,-1.0000002337307023E-06,-9.99999469009083E-07
4257,3193,2,-6.362481634842,-1.0000002337307023E-06,-9.99999469009083E-07
4265,3199,2,6.676912261003,-1.0000002337307023E-06,-9.99999469009083E-07
4273,3205,2,-4.407197102964,-1.0000002337307023E-06,-9.99999469009083E-07
4313,3235,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
4345,3259,2,-5.384839368903,-1.0000002337307023E-06,-9.99999469009083E-07
